Number,Catch_length,Catch_weight,Catch_date,Catch_location,Recaptures,Recapture_weight,Catch_method,Recapture_location,specificity grade,Recapture_lon,Recapture_lat,Recapture_date,Recapture_length,Recapture_method,Tag,Remark,Catch_lon,Catch_lat
1294,13.7,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1295,14,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1296,16.9,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1297,13.1,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1298,14.5,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1299,15.1,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1300,15,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1301,12.5,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1302,13.1,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1303,14,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1304,12.1,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1305,24.8,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1306,14.1,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1307,14.1,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1308,13.2,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1309,13.5,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1310,11,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1311,16.2,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1312,13.9,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1313,12.4,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1314,13,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1315,13,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1316,13.7,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1317,11.7,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1318,14,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1319,13.1,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1320,12.5,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1321,13.1,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1322,11.4,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1323,13.1,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1324,12.1,NA,1/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1325,12.3,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1326,12.4,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1327,27,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1328,13,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1329,14.5,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1330,13.2,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1331,12,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1332,13.6,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1333,13,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1334,14,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1335,13.8,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1336,14.1,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1337,13.2,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1338,11.7,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1339,15.2,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1340,13,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1341,14.8,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1342,12.1,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1343,14.1,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1344,11.5,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1345,11.4,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1346,12.1,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1347,13.6,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1348,11.8,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1349,12.6,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1350,11.4,NA,2/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1352,23.5,NA,3/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1353,15.5,NA,3/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1354,12,NA,3/07/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,Location + catch-method unsure,3.2165,51.3573
1356,12.5,NA,4/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1357,12.2,NA,4/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1358,11.5,NA,4/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1359,15.5,NA,4/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1360,14.2,NA,4/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1361,13,NA,4/07/2015,Zeebrugge_Oostdam,terug te Zeebrugge(hengel) 24/08/2016 - 23cm - 129gr,129,fyke,Zeebrugge,2,3.2,51.35,24/08/2016,23,hook and line,,,3.2165,51.3573
1362,15.5,NA,5/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1363,15.3,NA,5/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1364,12.4,NA,5/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1365,10.2,NA,5/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1366,16.6,NA,6/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1367,15.4,NA,6/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1368,30.2,NA,6/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1369,26,NA,6/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1370,26,NA,6/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1371,21,NA,7/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1372,24,NA,7/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1373,14.2,NA,7/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1374,17.5,51,9/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1375,15.8,36,9/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1376,15.8,36,9/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1377,12.9,18,9/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1378,14.3,30,9/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1379,12.2,19,9/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1380,15.1,37,9/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1381,12.2,18,9/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1382,33,344,11/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1383,26,145,11/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1384,22.8,115,11/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1385,26,195,11/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1386,23.8,134,11/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1387,15.7,35,11/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1393,15.2,34,11/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1394,23.2,140,11/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1395,16.7,48,11/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1396,18.8,63,11/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1397,24.7,161,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1398,24.2,163,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1399,26,181,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1400,24,141,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1401,28.7,253,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1402,25.8,158,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1403,25.2,155,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1404,17.6,49,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1405,15.8,30,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1406,15.2,32,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1407,17,39,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1408,16.5,49,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1409,16.5,45,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1410,16,38,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1411,16.5,40,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1412,17.3,47,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1413,14.5,24,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1414,12.9,24,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1415,14.8,29,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1416,14.5,29,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1417,13.4,22,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1418,23.5,157,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1419,16.6,48,13/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1422,20,NA,15/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1423,20,NA,15/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1429,17,NA,16/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1430,37,NA,16/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1431,31,NA,16/07/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1435,36,495,22/07/2015,Zeebrugge_Oostdam,Terug op 24/08/2017(hengel) te Zeebrugge(stropers),NA,fyke,Zeebrugge,2,3.2,51.35,24/08/2017,NA,hook and line,,,3.2165,51.3573
1437,35.3,496,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1438,12.8,20,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1439,26,181,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1440,18.2,64,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1441,16.8,51,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1442,14.8,32,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1443,13.8,28,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1444,15,39,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1445,12.7,22,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1446,12.8,24,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1447,14,30,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1448,13,26,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1449,23,148,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1450,24.2,156,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1451,17.8,65,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1452,13,25,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1453,13.2,26,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1454,16,19,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1455,12.5,22,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1456,14.5,33,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1457,14.3,31,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1458,12,18,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1459,13.5,26,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1460,13,21,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1461,13.1,23,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1462,13,24,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1463,12,20,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1464,12.6,22,1/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1465,20,88,2/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1466,27.5,239,2/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1467,25.5,180,2/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1468,18.6,61,2/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1469,18.2,64,2/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1470,18.3,57,2/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1471,33,427,3/03/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1471,25.8,187,3/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1471,21,92,3/08/2015,Zeebrugge_Oostdam,"terug te Zeebrugge(fuik) op 11/08/2015- 21cm - 92gr,",92,fyke,Zeebrugge,2,3.2,51.35,11/08/2015,21,fyke,,,3.2165,51.3573
1474,14,29,3/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1475,13.3,24,3/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1476,14,29,3/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1477,17,48,3/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1478,26.8,206,13/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
1479,22.5,135,13/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
1480,22.8,141,13/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
1481,22,125,13/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
1482,22.2,126,13/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
1483,15,39,13/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
1484,15.8,44,13/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
1485,13.8,32,13/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
1486,25.5,188,15/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
1487,31,337,15/07/2018,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,,3.2165,51.3573
1489,14.5,NA,7/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1490,15,NA,7/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1491,20,NA,7/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1493,13.5,NA,7/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1494,24.5,NA,7/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1495,15,NA,7/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1496,20,NA,7/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1497,18,NA,7/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1498,39,NA,11/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1499,42,NA,11/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1503,20,82,21/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1504,25,85,21/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1505,27.5,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1506,25.7,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1507,26.5,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1508,24.4,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1509,29.8,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1510,11.5,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1511,19.4,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1512,19.8,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1513,15,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1514,20.2,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1515,19.3,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1516,18.4,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1517,20,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1518,28,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1519,26.5,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1520,20.5,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1521,25.6,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1522,27,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1523,20.2,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1524,19,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1525,19.5,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1526,18.5,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1527,16.2,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1528,15,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1529,18.2,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1530,19.8,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1531,18.1,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1532,18.5,,22/08/2015,Zeebrugge_Oostdam,,,line_fishing,,,,,,,,,location + catch-method unsure,3.2165,51.3573
1538,25,188,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1539,20.4,89,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1540,27,221,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1541,28.2,210,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1542,17,60,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1543,19.5,83,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1544,17.8,68,21/08/2015,Zeebrugge_Oostdam,"terug te Zeebrugge(hengel) 08/07/2016-28,6cm-252gr,",252,fyke,Zeebrugge,2,3.2,51.35,8/07/2016,28.6,hook and line,,,3.2165,51.3573
1545,26.5,205,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1546,20,98,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1547,16,47,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1548,12,63,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1549,19,83,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1550,18,60,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
1551,19,80,21/08/2015,Zeebrugge_Oostdam,,,fyke,,,,,,,,,,3.2165,51.3573
